# started_at=2025-12-14T19:04:55+03:00
# cmd: sar -b 1
# app_pid=7559

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

07:04:55 PM       tps      rtps      wtps      dtps   bread/s   bwrtn/s   bdscd/s
07:22:46 PM  17695.05  17559.41    135.64      0.00 1711405.94   1227.72      0.00
07:22:47 PM  18312.87  18089.11    223.76      0.00 1689005.94   1964.36      0.00
07:22:48 PM  20987.00  20901.00     86.00      0.00 1887328.00    840.00      0.00
07:22:49 PM  20776.00  20649.00    127.00      0.00 1886808.00   1160.00      0.00
07:22:50 PM  21271.00  21135.00    136.00      0.00 1885936.00   1328.00      0.00
07:22:51 PM  20757.43  20689.11     68.32      0.00 2044673.27    649.50      0.00
07:22:52 PM  22432.67  22392.08     40.59      0.00 2284609.90    372.28      0.00
07:22:53 PM  26208.00  26180.00     28.00      0.00 2439976.00    264.00      0.00
07:22:54 PM  27535.64  27511.88     23.76      0.00 2470336.63    198.02      0.00
07:22:55 PM  26748.51  26728.71     19.80      0.00 2473655.45    174.26      0.00
07:22:56 PM  26049.51  25999.03     50.49      0.00 2496349.51    403.88      0.00
07:22:57 PM  26354.00  26289.00     65.00      0.00 2449016.00    528.00      0.00
07:22:58 PM  26882.00  26794.00     88.00      0.00 2546240.00    840.00      0.00
07:22:59 PM  23456.57  23331.31    125.25      0.00 2359434.34   1066.67      0.00
07:23:00 PM  25803.85  25686.54    117.31      0.00 2457723.08   1061.54      0.00
07:23:01 PM  24240.59  24048.51    192.08      0.00 2393687.13   1544.55      0.00
07:23:02 PM  28687.76  28664.29     23.47      0.00 2397877.55    187.76      0.00
07:23:03 PM  13405.83  13392.50     13.33      0.00 1279473.33    120.00      0.00
07:23:05 PM  17373.16  17335.79     37.37      0.00 1487810.53    370.53      0.00
07:23:06 PM  29814.14  29656.57    157.58      0.00 2323628.28   1260.61      0.00
07:23:07 PM  28594.17  28532.04     62.14      0.00 2512900.97    566.99      0.00
07:23:08 PM  24939.39  24914.14     25.25      0.00 2189559.60    202.02      0.00
07:23:09 PM  29422.55  29363.73     58.82      0.00 2511450.98    603.92      0.00
07:23:10 PM  28210.89  28185.15     25.74      0.00 2339136.63    229.70      0.00
07:23:11 PM  28047.96  27950.00     97.96      0.00 2406440.82    783.67      0.00
07:23:12 PM  12583.78  12570.27     13.51      0.00 1192245.05    108.11      0.00
07:23:14 PM  16342.78  16295.88     46.91      0.00 1531455.67    428.87      0.00
07:23:15 PM  28809.90  28768.32     41.58      0.00 2423057.43    332.67      0.00
07:23:16 PM  30278.64  30144.66    133.98      0.00 2391642.72   1071.84      0.00
07:23:17 PM  29396.04  29239.60    156.44      0.00 2370502.97   1378.22      0.00
07:23:18 PM  28974.75  28912.12     62.63      0.00 2387595.96    501.01      0.00
07:23:19 PM  28098.04  28057.84     40.20      0.00 2413082.35    360.78      0.00
07:23:20 PM  25933.67  25905.10     28.57      0.00 2452636.73    228.57      0.00
07:23:21 PM  26421.00  26378.00     43.00      0.00 2411280.00    384.00      0.00
07:23:22 PM  27551.96  27407.84    144.12      0.00 2480219.61   1247.06      0.00
07:23:23 PM  28817.00  28681.00    136.00      0.00 2333616.00   1088.00      0.00
07:23:24 PM  30038.61  29984.16     54.46      0.00 2410201.98    499.01      0.00
07:23:25 PM  29123.53  29062.75     60.78      0.00 2464690.20    501.96      0.00
07:23:26 PM  25993.46  25824.30    169.16      0.00 2329899.07   1420.56      0.00
07:23:27 PM  26635.87  26511.96    123.91      0.00 2307330.43   1008.70      0.00
07:23:28 PM  26270.48  26032.38    238.10      0.00 2421302.86   1980.95      0.00
07:23:29 PM   9756.62   9733.09     23.53      0.00 964676.47    188.24      0.00
07:23:31 PM  19195.29  19093.53    101.76      0.00 1706192.94    823.53      0.00
07:23:32 PM  27639.39  27511.11    128.28      0.00 2364501.01   1066.67      0.00
07:23:33 PM  23977.78  23894.95     82.83      0.00 2116694.95    832.32      0.00
07:23:34 PM  28364.36  28236.63    127.72      0.00 2433869.31   1045.54      0.00
07:23:35 PM  27453.92  27420.59     33.33      0.00 2226752.94    305.88      0.00
07:23:36 PM  29028.71  29000.99     27.72      0.00 2374803.96    229.70      0.00
07:23:37 PM  27138.78  27106.12     32.65      0.00 2310375.51    277.55      0.00
07:23:38 PM  27322.33  27279.61     42.72      0.00 2388823.30    349.51      0.00
07:23:39 PM  27124.49  27054.08     70.41      0.00 2381787.76    612.24      0.00
07:23:40 PM  25142.00  25114.00     28.00      0.00 2385928.00    232.00      0.00
07:23:41 PM  27743.56  27663.37     80.20      0.00 2399588.12    673.27      0.00
07:23:42 PM  27517.82  27470.30     47.52      0.00 2351936.63    380.20      0.00
07:23:43 PM  29110.10  29062.63     47.47      0.00 2358941.41    395.96      0.00
07:23:44 PM  28946.15  28862.50     83.65      0.00 2365592.31    853.85      0.00
07:23:45 PM  29111.00  29037.00     74.00      0.00 2427624.00    704.00      0.00
07:23:46 PM  26183.84  26146.46     37.37      0.00 2212387.88    315.15      0.00
07:23:47 PM  27900.00  27840.57     59.43      0.00 2406837.74    520.75      0.00
07:23:48 PM  27416.33  27392.86     23.47      0.00 2374351.02    195.92      0.00
07:23:49 PM  25256.00  25195.00     61.00      0.00 2286808.00    496.00      0.00
07:23:50 PM  21158.59  20582.83    575.76      0.00 1901866.67   4864.65      0.00
07:23:51 PM  20022.00  19779.00    243.00      0.00 1930384.00   1968.00      0.00
07:23:52 PM  21412.87  20718.81    694.06      0.00 1897726.73   5671.29      0.00
07:23:53 PM  21231.37  19993.14   1238.24      0.00 1775631.37   9976.47      0.00
07:23:54 PM  21343.88  20702.04    641.84      0.00 1927591.84   5314.29      0.00
07:23:55 PM  20975.49  20851.96    123.53      0.00 2041333.33   1200.00      0.00
07:23:56 PM  21840.59  21746.53     94.06      0.00 2053378.22    847.52      0.00
07:23:57 PM  23647.00  23578.00     69.00      0.00 2210072.00    568.00      0.00
07:23:58 PM  23338.61  23184.16    154.46      0.00 2119833.66   1457.43      0.00
07:23:59 PM  21830.69  21720.79    109.90      0.00 2157623.76   1005.94      0.00
07:24:00 PM  23304.00  23188.00    116.00      0.00 2228928.00   1072.00      0.00
07:24:01 PM  22167.00  22079.00     88.00      0.00 2195328.00    792.00      0.00
07:24:02 PM  27007.00  26921.00     86.00      0.00 2311552.00    872.00      0.00
07:24:03 PM  23617.82  23525.74     92.08      0.00 2187596.04    910.89      0.00
07:24:04 PM  23095.05  23019.80     75.25      0.00 2208918.81    744.55      0.00
07:24:05 PM  23243.00  23209.00     34.00      0.00 2208320.00    304.00      0.00
07:24:06 PM  25551.96  25482.35     69.61      0.00 2367458.82    705.88      0.00
07:24:07 PM  25302.97  25284.16     18.81      0.00 2478653.47    158.42      0.00
07:24:08 PM  26317.65  26306.86     10.78      0.00 2517537.25     86.27      0.00
07:24:09 PM  26061.00  26016.00     45.00      0.00 2444528.00    480.00      0.00
07:24:10 PM  28695.96  28674.75     21.21      0.00 2457535.35    177.78      0.00
07:24:11 PM  23687.72  23644.74     42.98      0.00 2224322.81    463.16      0.00
07:24:12 PM  11965.29  11932.23     33.06      0.00 1039319.01    257.85      0.00
07:24:13 PM  14220.93  14197.67     23.26      0.00 1275339.53    204.65      0.00
07:24:14 PM  26453.85  26431.87     21.98      0.00 2202778.02    175.82      0.00
07:24:15 PM  27396.94  27377.55     19.39      0.00 2449004.08    155.10      0.00
07:24:16 PM  25078.70  25028.70     50.00      0.00 2302466.67    548.15      0.00
07:24:18 PM  11283.17  11269.23     13.94      0.00 1102923.08    119.23      0.00
07:24:19 PM  21298.94  21295.74      3.19      0.00 1822612.77     25.53      0.00
07:24:20 PM  26897.09  26836.89     60.19      0.00 2296427.18    489.32      0.00
07:24:21 PM  26880.81  26817.17     63.64      0.00 2403111.11    646.46      0.00
07:24:22 PM  25469.07  25455.67     13.40      0.00 2393517.53    107.22      0.00
07:24:23 PM  26727.88  26695.19     32.69      0.00 2530761.54    276.92      0.00
07:24:24 PM  26800.00  26772.00     28.00      0.00 2478352.00    240.00      0.00
07:24:25 PM  24883.17  24811.88     71.29      0.00 2283215.84    689.11      0.00
07:24:26 PM  26258.59  26220.20     38.38      0.00 2493826.26    339.39      0.00
07:24:27 PM  25512.12  25490.91     21.21      0.00 2224662.63    169.70      0.00
07:24:28 PM  26487.38  26398.06     89.32      0.00 2501064.08    846.60      0.00
07:24:29 PM  25417.35  25393.88     23.47      0.00 2266008.16    212.24      0.00
07:24:30 PM  28010.10  27963.64     46.46      0.00 2390084.85    379.80      0.00
07:24:31 PM  22907.63  22877.97     29.66      0.00 2025288.14    237.29      0.00
07:24:34 PM   8561.86   8537.11     24.74      0.00 877459.79    276.29      0.00
07:24:35 PM  23002.94  22933.33     69.61      0.00 2153756.86    580.39      0.00
07:24:36 PM  29322.77  29280.20     42.57      0.00 2427960.40    364.36      0.00
07:24:37 PM  27423.23  27407.07     16.16      0.00 2282593.94    129.29      0.00
07:24:38 PM  28423.00  28399.00     24.00      0.00 2420880.00    208.00      0.00
07:24:39 PM  26876.53  26832.65     43.88      0.00 2416800.00    473.47      0.00
07:24:40 PM  29020.59  28972.55     48.04      0.00 2422901.96    415.69      0.00
07:24:41 PM  29742.86  29714.29     28.57      0.00 2296783.67    253.06      0.00
07:24:42 PM  28172.00  28153.00     19.00      0.00 2326936.00    152.00      0.00
07:24:43 PM  29072.82  29041.75     31.07      0.00 2359759.22    271.84      0.00
07:24:44 PM  28166.00  28142.00     24.00      0.00 2350656.00    192.00      0.00
07:24:45 PM  22273.04  22214.78     58.26      0.00 1987728.70    591.30      0.00
07:24:47 PM  10118.92  10101.62     17.30      0.00 987381.62    151.35      0.00
07:24:48 PM  24169.72  24148.62     21.10      0.00 2010172.48    205.50      0.00
07:24:49 PM   5953.70   5951.85      1.85      0.00 662007.41     14.81      0.00
07:24:51 PM  23803.66  23754.45     49.21      0.00 1938571.73    448.17      0.00
07:24:52 PM  30273.27  30206.93     66.34      0.00 2487611.88    617.82      0.00
07:24:53 PM  29231.68  29176.24     55.45      0.00 2348182.18    475.25      0.00
07:24:54 PM  28562.00  28532.00     30.00      0.00 2381808.00    240.00      0.00
07:24:55 PM  28814.00  28787.00     27.00      0.00 2414224.00    256.00      0.00
07:24:56 PM  28276.47  28244.12     32.35      0.00 2465772.55    258.82      0.00
07:24:57 PM  27421.78  27358.42     63.37      0.00 2354724.75    633.66      0.00
07:24:58 PM  27415.84  27397.03     18.81      0.00 2407168.32    166.34      0.00
07:24:59 PM  28840.40  28804.04     36.36      0.00 2437567.68    331.31      0.00
07:25:00 PM  26781.37  26772.55      8.82      0.00 2359396.08     70.59      0.00
07:25:01 PM  29253.00  29207.00     46.00      0.00 2440320.00    376.00      0.00
07:25:02 PM  27926.73  27892.08     34.65      0.00 2484990.10    300.99      0.00
07:25:03 PM  27531.00  27511.00     20.00      0.00 2331512.00    184.00      0.00
07:25:04 PM  17103.68  17057.35     46.32      0.00 1545241.18    447.06      0.00
07:25:06 PM  13997.09  13961.05     36.05      0.00 1247502.33    358.14      0.00
07:25:07 PM  30058.59  30028.28     30.30      0.00 2400921.21    242.42      0.00
07:25:08 PM  28882.52  28861.17     21.36      0.00 2377025.24    209.71      0.00
07:25:09 PM  29424.00  29401.00     23.00      0.00 2362880.00    184.00      0.00
07:25:10 PM  28672.73  28588.89     83.84      0.00 2290044.44    783.84      0.00
07:25:11 PM  29012.62  28982.52     30.10      0.00 2376629.13    240.78      0.00
07:25:12 PM  29684.16  29645.54     38.61      0.00 2452475.25    308.91      0.00
07:25:13 PM  28253.54  28212.12     41.41      0.00 2503684.85    371.72      0.00
07:25:14 PM  25639.60  25601.98     37.62      0.00 2358479.21    300.99      0.00
07:25:15 PM  25723.00  25702.00     21.00      0.00 2320464.00    176.00      0.00
07:25:16 PM  28089.22  28024.51     64.71      0.00 2406290.20    564.71      0.00
07:25:17 PM  29182.83  29156.57     26.26      0.00 2361527.27    218.18      0.00
07:25:18 PM  27064.00  27021.00     43.00      0.00 2364704.00    480.00      0.00
07:25:19 PM  29334.65  29308.91     25.74      0.00 2429124.75    269.31      0.00
07:25:20 PM  29155.88  29121.57     34.31      0.00 2424235.29    290.20      0.00
07:25:21 PM  29887.50  29875.96     11.54      0.00 2443376.92     92.31      0.00
07:25:22 PM  28719.79  28654.17     65.62      0.00 2405583.33    641.67      0.00
07:25:23 PM  28163.81  28139.05     24.76      0.00 2462468.57    205.71      0.00
07:25:24 PM  16723.88  16699.25     24.63      0.00 1544650.75    208.96      0.00
07:25:26 PM  13120.12  13102.96     17.16      0.00 1219583.43    137.28      0.00
07:25:27 PM  27791.18  27707.84     83.33      0.00 2364329.41    768.63      0.00
07:25:28 PM  27131.78  27072.90     58.88      0.00 2468314.02    523.36      0.00
07:25:29 PM  26473.68  26427.37     46.32      0.00 2362240.00    412.63      0.00
07:25:30 PM  29067.33  29043.56     23.76      0.00 2471920.79    221.78      0.00
07:25:31 PM  27794.17  27776.70     17.48      0.00 2397677.67    139.81      0.00
07:25:32 PM  29045.00  29025.00     20.00      0.00 2534616.00    168.00      0.00
07:25:33 PM  26529.29  26470.71     58.59      0.00 2375296.97    581.82      0.00
07:25:34 PM  28441.18  28404.90     36.27      0.00 2458909.80    298.04      0.00
07:25:35 PM  27211.00  27185.00     26.00      0.00 2513304.00    208.00      0.00
07:25:36 PM  29251.96  29232.35     19.61      0.00 2457984.31    188.24      0.00
07:25:37 PM  29884.16  29810.89     73.27      0.00 2480079.21    697.03      0.00
07:25:38 PM  26879.41  26825.49     53.92      0.00 2257576.47    549.02      0.00
07:25:39 PM  28040.59  28011.88     28.71      0.00 2488372.28    245.54      0.00
07:25:40 PM  29152.94  29131.37     21.57      0.00 2456588.24    180.39      0.00
07:25:41 PM  16761.48  16747.54     13.93      0.00 1559501.64    111.48      0.00
07:25:42 PM   7838.14   7836.08      2.06      0.00 807274.23     16.49      0.00
07:25:43 PM  19545.12  19476.83     68.29      0.00 1684175.61    673.17      0.00
07:25:44 PM  30651.96  30641.18     10.78      0.00 2532109.80     86.27      0.00
07:25:45 PM  26041.18  26016.67     24.51      0.00 2255576.47    235.29      0.00
07:25:46 PM  29987.74  29956.60     31.13      0.00 2359139.62    256.60      0.00
07:25:47 PM  30560.61  30485.86     74.75      0.00 2432323.23    670.71      0.00
07:25:48 PM  30614.14  30581.82     32.32      0.00 2407620.20    282.83      0.00
07:25:49 PM  30681.55  30645.63     35.92      0.00 2467130.10    295.15      0.00
07:25:50 PM  27215.62  27185.42     30.21      0.00 2439141.67    250.00      0.00
07:25:51 PM  14010.16  13960.94     49.22      0.00 1364100.00    456.25      0.00
07:25:53 PM  15949.18  15935.52     13.66      0.00 1352397.81    122.40      0.00
07:25:54 PM  31760.00  31742.00     18.00      0.00 2432480.00    176.00      0.00
07:25:55 PM  28614.71  28561.76     52.94      0.00 2368211.76    486.27      0.00
07:25:56 PM  27559.80  27516.67     43.14      0.00 2454125.49    368.63      0.00
07:25:57 PM  27002.00  26970.00     32.00      0.00 2377280.00    280.00      0.00
07:25:58 PM  28817.35  28794.90     22.45      0.00 2401804.08    220.41      0.00
07:25:59 PM  29756.88  29730.28     26.61      0.00 2440902.75    212.84      0.00
07:26:00 PM  27311.96  27273.91     38.04      0.00 2367756.52    356.52      0.00
07:26:01 PM  27769.31  27668.32    100.99      0.00 2419960.40    958.42      0.00
07:26:02 PM  26753.92  26680.39     73.53      0.00 2407105.88    666.67      0.00
07:26:03 PM  31373.58  31298.11     75.47      0.00 2425132.08    633.96      0.00
07:26:04 PM  29558.00  29506.00     52.00      0.00 2367184.00    552.00      0.00
07:26:05 PM  27200.00  27145.92     54.08      0.00 2267338.78    424.49      0.00
07:26:06 PM  24976.00  24802.00    174.00      0.00 2124664.00   1528.00      0.00
07:26:07 PM  24811.76  24626.47    185.29      0.00 2212164.71   1521.57      0.00
07:26:08 PM  26207.92  26037.62    170.30      0.00 2257291.09   1425.74      0.00
07:26:09 PM  26550.48  26396.19    154.29      0.00 2228929.52   1272.38      0.00
07:26:10 PM  27148.94  27022.34    126.60      0.00 2233472.34   1012.77      0.00
07:26:11 PM  29445.19  29245.19    200.00      0.00 2355376.92   1692.31      0.00
07:26:12 PM  25565.05  25363.11    201.94      0.00 2062648.54   1646.60      0.00
07:26:13 PM  30473.74  30347.47    126.26      0.00 2222569.70   1010.10      0.00
07:26:14 PM  27390.62  27253.12    137.50      0.00 2167575.00   1150.00      0.00
07:26:15 PM  31172.64  30988.68    183.96      0.00 2421705.66   1554.72      0.00
07:26:17 PM  26816.82  26639.25    177.57      0.00 2232508.41   1502.80      0.00
07:26:18 PM  25708.33  25569.79    138.54      0.00 2100391.67   1183.33      0.00
07:26:19 PM  17945.26  17514.74    430.53      0.00 1631738.95   3494.74      0.00
07:26:20 PM  16982.18  16401.98    580.20      0.00 1426891.09   4926.73      0.00
07:26:21 PM  15675.25  15165.35    509.90      0.00 1264174.26   4895.05      0.00
07:26:22 PM  15089.00  14603.00    486.00      0.00 1359568.00   4048.00      0.00
07:26:23 PM  16114.71  15613.73    500.98      0.00 1445301.96   4039.22      0.00
07:26:24 PM  18155.56  17618.18    537.37      0.00 1471806.06   4484.85      0.00
07:26:25 PM  14890.00  14425.00    465.00      0.00 1373984.00   3912.00      0.00
07:26:26 PM  16064.71  15648.04    416.67      0.00 1510227.45   3756.86      0.00
07:26:27 PM  16806.00  16292.00    514.00      0.00 1546656.00   4160.00      0.00
07:26:28 PM  17424.27  16956.31    467.96      0.00 1543324.27   3774.76      0.00
07:26:29 PM  17370.41  16840.82    529.59      0.00 1491338.78   4522.45      0.00
07:26:30 PM  15773.79  15430.10    343.69      0.00 1538897.09   2858.25      0.00
07:26:31 PM  18226.26  17868.69    357.58      0.00 1601276.77   3305.05      0.00
07:26:32 PM  17798.02  17500.00    298.02      0.00 1659904.95   2463.37      0.00
07:26:33 PM  17154.55  16820.20    334.34      0.00 1639022.22   2674.75      0.00
07:26:34 PM  17411.88  17040.59    371.29      0.00 1704673.27   3089.11      0.00
07:26:35 PM  16121.00  15739.00    382.00      0.00 1569376.00   2984.00      0.00
07:26:36 PM  18743.14  18375.49    367.65      0.00 1676886.27   3121.57      0.00
07:26:37 PM  17040.40  16687.88    352.53      0.00 1670626.26   2771.72      0.00
07:26:38 PM  16437.00  15999.00    438.00      0.00 1556960.00   3608.00      0.00
07:26:39 PM  17417.00  16893.00    524.00      0.00 1534464.00   4232.00      0.00
07:26:40 PM  20697.03  20377.23    319.80      0.00 1818273.27   2700.99      0.00
07:26:41 PM  20047.00  19799.00    248.00      0.00 1879472.00   2272.00      0.00
07:26:42 PM  20804.95  20637.62    167.33      0.00 2000950.50   1504.95      0.00
07:26:43 PM  21533.00  21379.00    154.00      0.00 1945400.00   1808.00      0.00
07:26:44 PM  19337.00  19181.00    156.00      0.00 1943384.00   1480.00      0.00
07:26:45 PM  19287.00  19086.00    201.00      0.00 1961064.00   1856.00      0.00
07:26:46 PM  20417.65  20231.37    186.27      0.00 1949403.92   1796.08      0.00
07:26:47 PM  19490.91  19313.13    177.78      0.00 1913519.19   1608.08      0.00
07:26:48 PM  20294.06  20137.62    156.44      0.00 1966447.52   1465.35      0.00
07:26:49 PM  22059.00  21908.00    151.00      0.00 2033488.00   1496.00      0.00
07:26:50 PM  21389.11  21290.10     99.01      0.00 1904697.03    918.81      0.00
07:26:51 PM  19879.21  19775.25    103.96      0.00 1952942.57    847.52      0.00
07:26:52 PM  20810.89  20712.87     98.02      0.00 1988887.13    887.13      0.00
07:26:53 PM  21928.00  21791.00    137.00      0.00 2075144.00   1208.00      0.00
07:26:54 PM  20848.04  20700.98    147.06      0.00 1966101.96   1184.31      0.00
07:26:55 PM   5801.01   5761.62     39.39      0.00 477139.39    355.56      0.00
07:26:56 PM  14352.48  14290.10     62.38      0.00 1121742.57    633.66      0.00
07:26:57 PM  21181.00  21085.00     96.00      0.00 2057512.00    808.00      0.00
07:26:58 PM  22880.00  22821.00     59.00      0.00 2165256.00    744.00      0.00
07:26:59 PM  22158.25  22050.49    107.77      0.00 2021638.83   1079.61      0.00
07:27:00 PM  22160.61  22084.85     75.76      0.00 2080072.73    703.03      0.00
07:27:01 PM  23917.82  23803.96    113.86      0.00 2186693.07    910.89      0.00
07:27:02 PM  22843.56  22723.76    119.80      0.00 2152237.62   1069.31      0.00
07:27:03 PM  23707.07  23579.80    127.27      0.00 2269955.56   1098.99      0.00
07:27:04 PM  24143.56  24125.74     17.82      0.00 2232087.13    142.57      0.00
07:27:05 PM  24458.42  24391.09     67.33      0.00 2322138.61    697.03      0.00
07:27:06 PM  23106.00  23068.00     38.00      0.00 2222016.00    344.00      0.00
07:27:07 PM  22670.71  22647.47     23.23      0.00 2257591.92    185.86      0.00
07:27:08 PM  26408.65  26331.73     76.92      0.00 2270430.77    700.00      0.00
07:27:09 PM  23500.00  23449.48     50.52      0.00 2194086.60    478.35      0.00
07:27:10 PM  23761.39  23745.54     15.84      0.00 2270447.52    126.73      0.00
07:27:11 PM  27450.50  27374.26     76.24      0.00 2491920.79    712.87      0.00
07:27:12 PM  26693.14  26679.41     13.73      0.00 2487521.57    109.80      0.00
07:27:13 PM  27564.00  27542.00     22.00      0.00 2482984.00    216.00      0.00
07:27:14 PM  27649.00  27632.00     17.00      0.00 2440856.00    136.00      0.00
07:27:15 PM  26007.00  25952.00     55.00      0.00 2473640.00    576.00      0.00
07:27:16 PM  26425.74  26408.91     16.83      0.00 2430621.78    134.65      0.00
07:27:17 PM  26847.52  26826.73     20.79      0.00 2410233.66    198.02      0.00
07:27:18 PM  26131.00  26115.00     16.00      0.00 2409072.00    128.00      0.00
07:27:19 PM  27907.00  27862.00     45.00      0.00 2475504.00    464.00      0.00
07:27:20 PM  27948.00  27919.00     29.00      0.00 2462512.00    360.00      0.00
07:27:21 PM  27657.84  27606.86     50.98      0.00 2560509.80    494.12      0.00
07:27:22 PM  26685.15  26672.28     12.87      0.00 2453647.52    102.97      0.00
07:27:23 PM  26488.89  26458.59     30.30      0.00 2454238.38    258.59      0.00
07:27:24 PM  26173.00  26150.00     23.00      0.00 2422408.00    216.00      0.00
07:27:25 PM  28144.12  28050.00     94.12      0.00 2427780.39   1568.63      0.00
07:27:26 PM  27957.43  27928.71     28.71      0.00 2472609.90    237.62      0.00
07:27:27 PM  27868.69  27822.22     46.46      0.00 2377422.22    395.96      0.00
07:27:28 PM  26593.33  26550.48     42.86      0.00 2386887.62    449.52      0.00
07:27:32 PM   8029.91   8019.86     10.05      0.00 800505.94     82.19      0.00
07:27:34 PM  13369.01  13336.84     32.16      0.00 1145244.44    304.09      0.00
07:27:35 PM  30496.00  30421.00     75.00      0.00 2456984.00    672.00      0.00
07:27:36 PM  27654.55  27633.33     21.21      0.00 2402892.93    169.70      0.00
07:27:37 PM  27054.46  27031.68     22.77      0.00 2420467.33    229.70      0.00
07:27:38 PM  28138.10  28085.71     52.38      0.00 2519367.62    426.67      0.00
07:27:39 PM  31214.14  31193.94     20.20      0.00 2485341.41    169.70      0.00
07:27:40 PM  27445.54  27380.20     65.35      0.00 2427287.13    594.06      0.00
07:27:41 PM  27853.92  27838.24     15.69      0.00 2412776.47    141.18      0.00
07:27:42 PM  27360.82  27351.55      9.28      0.00 2340857.73     74.23      0.00
07:27:43 PM  29241.75  29218.45     23.30      0.00 2536559.22    209.71      0.00
07:27:44 PM  29964.36  29940.59     23.76      0.00 2487984.16    198.02      0.00
07:27:45 PM  26677.23  26622.77     54.46      0.00 2245021.78    522.77      0.00
07:27:46 PM  29087.00  29073.00     14.00      0.00 2553552.00    112.00      0.00
07:27:47 PM  26191.75  26174.23     17.53      0.00 2362969.07    214.43      0.00
07:27:48 PM  29528.71  29508.91     19.80      0.00 2495374.26    158.42      0.00
07:27:49 PM  27854.46  27800.00     54.46      0.00 2385639.60    522.77      0.00
07:27:50 PM  30755.34  30733.01     22.33      0.00 2555277.67    209.71      0.00
07:27:51 PM  26307.14  26288.78     18.37      0.00 2287681.63    171.43      0.00
07:27:52 PM  27666.02  27640.78     25.24      0.00 2483642.72    217.48      0.00
07:27:53 PM  29079.38  29069.07     10.31      0.00 2434861.86     82.47      0.00
07:27:54 PM  22585.22  22536.52     48.70      0.00 2084806.96    459.13      0.00
07:27:56 PM   9160.58   9159.13      1.44      0.00 921496.15     11.54      0.00
07:27:57 PM  27746.94  27714.29     32.65      0.00 2354383.67    310.20      0.00
07:27:58 PM  27781.25  27763.54     17.71      0.00 2454208.33    141.67      0.00
07:27:59 PM  26373.33  26329.52     43.81      0.00 2419352.38    464.76      0.00
07:28:00 PM  27038.38  26979.80     58.59      0.00 2482206.06    589.90      0.00
07:28:01 PM  24551.04  24033.33    517.71      0.00 2195941.67   4366.67      0.00
