# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -B 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
02:30:49 AM      0.00    240.00  45538.00      0.00  57934.00      0.00      0.00      0.00      0.00
02:30:50 AM      0.00    376.00  40441.00      0.00  44822.00      0.00      0.00      0.00      0.00
02:30:51 AM      0.00    228.00  36464.00      0.00  36311.00      0.00      0.00      0.00      0.00
02:30:52 AM      0.00    116.00  38379.00      0.00  36850.00      0.00      0.00      0.00      0.00
02:30:53 AM      0.00    432.00  41272.00      0.00  72121.00      0.00      0.00      0.00      0.00
02:30:54 AM      0.00   1840.00  32749.00      0.00  34076.00      0.00      0.00      0.00      0.00
02:30:55 AM      0.00     88.00  34314.00      0.00  38404.00      0.00      0.00      0.00      0.00
02:30:56 AM      0.00   4680.00  35307.00      0.00  22566.00      0.00      0.00      0.00      0.00
02:30:57 AM      0.00    144.00  39839.00      0.00  54942.00      0.00      0.00      0.00      0.00
02:30:58 AM      0.00    648.00  40545.00      0.00  29641.00      0.00      0.00      0.00      0.00
02:30:59 AM      0.00   1056.00  42077.00      0.00  68129.00      0.00      0.00      0.00      0.00
02:31:00 AM      0.00    228.00  40477.00      0.00  54311.00      0.00      0.00      0.00      0.00
02:31:01 AM      0.00    348.00  37944.00      0.00  48753.00      0.00      0.00      0.00      0.00
02:31:02 AM      0.00    204.00  40986.00      0.00  34207.00      0.00      0.00      0.00      0.00
02:31:03 AM      0.00    128.00  36877.00      0.00  45212.00      0.00      0.00      0.00      0.00
02:31:04 AM      0.00   7960.00  39058.00      0.00  39804.00      0.00      0.00      0.00      0.00
02:31:05 AM      0.00    272.00  35584.00      0.00  41415.00      0.00      0.00      0.00      0.00
02:31:06 AM      0.00    388.00  32911.00      0.00  29323.00      0.00      0.00      0.00      0.00
02:31:07 AM      0.00    552.00  60036.00      0.00  85449.00      0.00      0.00      0.00      0.00
02:31:08 AM      0.00      0.00  32480.00      0.00  29068.00      0.00      0.00      0.00      0.00
02:31:09 AM      0.00    276.00  48807.00      0.00  80488.00      0.00      0.00      0.00      0.00
02:31:10 AM      0.00    476.00  39000.00      0.00  45059.00      0.00      0.00      0.00      0.00
02:31:11 AM      0.00   4928.00  39947.00      0.00  36248.00      0.00      0.00      0.00      0.00
02:31:12 AM      0.00  11408.00  45706.00      0.00  63673.00      0.00      0.00      0.00      0.00
02:31:13 AM      0.00     24.00  31381.00      0.00  28896.00      0.00      0.00      0.00      0.00
02:31:14 AM      0.00    536.00  43326.00      0.00  42545.00      0.00      0.00      0.00      0.00
02:31:15 AM      0.00     12.00  33407.00      0.00  69667.00      0.00      0.00      0.00      0.00
02:31:16 AM      0.00    404.00  42503.00      0.00  43952.00      0.00      0.00      0.00      0.00
02:31:17 AM      0.00    376.00  45750.00      0.00  51542.00      0.00      0.00      0.00      0.00
02:31:18 AM      0.00     60.00  35578.00      0.00  30736.00      0.00      0.00      0.00      0.00
02:31:19 AM      0.00    768.00  46090.00      0.00  58920.00      0.00      0.00      0.00      0.00
02:31:20 AM      0.00    132.00  33358.00      0.00  28538.00      0.00      0.00      0.00      0.00
02:31:21 AM      0.00    620.00  49297.00      0.00  95200.00      0.00      0.00      0.00      0.00
02:31:22 AM      0.00    868.00  44051.00      0.00  36946.00      0.00      0.00      0.00      0.00
02:31:23 AM      0.00   1300.00  30875.00      0.00  30169.00      0.00      0.00      0.00      0.00
02:31:24 AM      0.00    384.00  41775.00      0.00  49702.00      0.00      0.00      0.00      0.00
02:31:25 AM      0.00     28.00  31627.00      0.00  29794.00      0.00      0.00      0.00      0.00
02:31:26 AM      0.00    312.00  39855.00      0.00  50415.00      0.00      0.00      0.00      0.00
02:31:27 AM      0.00   6776.00  36632.00      0.00  62777.00      0.00      0.00      0.00      0.00
02:31:28 AM      0.00   1128.00  42194.00      0.00  38473.00      0.00      0.00      0.00      0.00
02:31:29 AM      0.00    500.00  37549.00      0.00  39346.00      0.00      0.00      0.00      0.00
02:31:30 AM      0.00     88.00  44388.00      0.00  42699.00      0.00      0.00      0.00      0.00
02:31:31 AM      0.00      0.00  39056.00      0.00  71017.00      0.00      0.00      0.00      0.00
02:31:32 AM      0.00    488.00  48703.00      0.00  46056.00      0.00      0.00      0.00      0.00
02:31:33 AM      0.00    240.00  35678.00      0.00  43253.00      0.00      0.00      0.00      0.00
02:31:34 AM      0.00    400.00  40364.00      0.00  32446.00      0.00      0.00      0.00      0.00
02:31:35 AM      0.00   1228.00  34304.00      0.00  59998.00      0.00      0.00      0.00      0.00
02:31:36 AM      0.00    496.00  40472.00      0.00  28760.00      0.00      0.00      0.00      0.00
02:31:37 AM      0.00    516.00  59546.00      0.00  74571.00      0.00      0.00      0.00      0.00
02:31:38 AM      0.00   9860.00  40315.00      0.00  67874.00      0.00      0.00      0.00      0.00
02:31:39 AM      0.00   7196.00  33397.00      0.00  58479.00      0.00      0.00      0.00      0.00
02:31:40 AM      0.00    408.00  64069.00      0.00  74538.00      0.00      0.00      0.00      0.00
02:31:41 AM      0.00   4516.00  30319.00      0.00  34786.00      0.00      0.00      0.00      0.00
02:31:42 AM      0.00    364.00  42518.00      0.00  33570.00      0.00      0.00      0.00      0.00
02:31:43 AM      0.00   7104.00  46290.00      0.00  58867.00      0.00      0.00      0.00      0.00
02:31:44 AM      0.00    688.00  49374.00      0.00  37050.00      0.00      0.00      0.00      0.00
02:31:45 AM      0.00   2384.00  32990.00      0.00  49554.00      0.00      0.00      0.00      0.00
02:31:46 AM      0.00    376.00  41651.00      0.00  28246.00      0.00      0.00      0.00      0.00
02:31:47 AM      0.00     84.00  41579.00      0.00  70625.00      0.00      0.00      0.00      0.00
02:31:48 AM      0.00    460.00  44143.00      0.00  46392.00      0.00      0.00      0.00      0.00
02:31:49 AM      0.00    220.00  45014.00      0.00  61652.00      0.00      0.00      0.00      0.00
02:31:50 AM      0.00   1280.00  49195.00      0.00  53993.00      0.00      0.00      0.00      0.00
02:31:51 AM      0.00    248.00  40720.00      0.00  54616.00      0.00      0.00      0.00      0.00
02:31:52 AM      0.00    184.00  37008.00      0.00  27981.00      0.00      0.00      0.00      0.00
02:31:53 AM      0.00     72.00  34944.00      0.00  36861.00      0.00      0.00      0.00      0.00
02:31:54 AM      0.00    588.00  39725.00      0.00  46914.00      0.00      0.00      0.00      0.00
02:31:55 AM      0.00   4352.00  40949.00      0.00  69611.00      0.00      0.00      0.00      0.00
02:31:56 AM      0.00   1696.00  46798.00      0.00  37510.00      0.00      0.00      0.00      0.00
02:31:57 AM      0.00     92.00  41272.00      0.00  51758.00      0.00      0.00      0.00      0.00
02:31:58 AM      0.00   9044.00  32902.00      0.00  21056.00      0.00      0.00      0.00      0.00
02:31:59 AM      0.00    388.00  54577.00      0.00  88920.00      0.00      0.00      0.00      0.00
02:32:00 AM      0.00     60.00  33460.00      0.00  16606.00      0.00      0.00      0.00      0.00
02:32:01 AM      0.00   1876.00  39023.00      0.00  47150.00      0.00      0.00      0.00      0.00
02:32:02 AM      0.00    116.00  41920.00      0.00  45377.00      0.00      0.00      0.00      0.00
02:32:03 AM      0.00    788.00  58241.00      0.00  77643.00      0.00      0.00      0.00      0.00
02:32:04 AM      0.00    172.00  33759.00      0.00  40527.00      0.00      0.00      0.00      0.00
02:32:05 AM      0.00     48.00  32938.00      0.00  31280.00      0.00      0.00      0.00      0.00
02:32:06 AM      0.00    400.00  40520.00      0.00  63625.00      0.00      0.00      0.00      0.00
02:32:07 AM      0.00   1952.00  39635.00      0.00  34705.00      0.00      0.00      0.00      0.00
02:32:08 AM      0.00    436.00  45018.00      0.00  73732.00      0.00      0.00      0.00      0.00
02:32:09 AM      0.00     44.00  43853.00      0.00  49662.00      0.00      0.00      0.00      0.00
02:32:10 AM      0.00     36.00  31924.00      0.00  44553.00      0.00      0.00      0.00      0.00
02:32:11 AM      0.00    536.00  42523.00      0.00  37811.00      0.00      0.00      0.00      0.00
02:32:12 AM      0.00  16444.00  47078.00      0.00  55222.00      0.00      0.00      0.00      0.00
02:32:13 AM      0.00    536.00  47333.00      0.00  54451.00      0.00      0.00      0.00      0.00
02:32:14 AM      0.00    212.00  35818.00      0.00  37085.00      0.00      0.00      0.00      0.00
02:32:15 AM      0.00    352.00  44580.00      0.00  52840.00      0.00      0.00      0.00      0.00
02:32:16 AM      0.00     48.00  33155.00      0.00  31303.00      0.00      0.00      0.00      0.00
02:32:17 AM      0.00    480.00  46202.00      0.00  81435.00      0.00      0.00      0.00      0.00
02:32:18 AM      0.00   1344.00  44471.00      0.00  46041.00      0.00      0.00      0.00      0.00
02:32:19 AM      0.00    620.00  47526.00      0.00  76087.00      0.00      0.00      0.00      0.00
02:32:20 AM      0.00    400.00  36466.00      0.00  25041.00      0.00      0.00      0.00      0.00
02:32:21 AM      0.00    192.00  44036.00      0.00  53577.00      0.00      0.00      0.00      0.00
02:32:22 AM      0.00     80.00  33942.00      0.00  15097.00      0.00      0.00      0.00      0.00
02:32:23 AM      0.00   1684.00  40514.00      0.00  54054.00      0.00      0.00      0.00      0.00
02:32:24 AM      0.00     96.00  33035.00      0.00  40589.00      0.00      0.00      0.00      0.00
02:32:25 AM      0.00     68.00  39574.00      0.00  70627.00      0.00      0.00      0.00      0.00
02:32:26 AM      0.00    424.00  41311.00      0.00  28566.00      0.00      0.00      0.00      0.00
02:32:27 AM      0.00    104.00  47768.00      0.00  75392.00      0.00      0.00      0.00      0.00
02:32:28 AM      0.00   8004.00  52054.00      0.00  55776.00      0.00      0.00      0.00      0.00
02:32:29 AM      0.00   3840.00  39563.00      0.00  53941.00      0.00      0.00      0.00      0.00
02:32:30 AM      0.00    632.00  53131.00      0.00  37011.00      0.00      0.00      0.00      0.00
02:32:31 AM      0.00    268.00  40717.00      0.00  67204.00      0.00      0.00      0.00      0.00
02:32:32 AM      0.00    524.00  43995.00      0.00  43592.00      0.00      0.00      0.00      0.00
02:32:33 AM      0.00   2112.00  36335.00      0.00  47543.00      0.00      0.00      0.00      0.00
02:32:34 AM      0.00     32.00  33122.00      0.00  30594.00      0.00      0.00      0.00      0.00
02:32:35 AM      0.00    636.00  43413.00      1.00  67070.00      0.00      0.00      0.00      0.00
02:32:36 AM      0.00     24.00  34873.00      0.00  28240.00      0.00      0.00      0.00      0.00
02:32:37 AM      0.00    116.00  46812.00      0.00  74439.00      0.00      0.00      0.00      0.00
02:32:38 AM      0.00   1224.00  47284.00      0.00  35701.00      0.00      0.00      0.00      0.00
02:32:39 AM      0.00    480.00  38486.00      0.00  55552.00      0.00      0.00      0.00      0.00
02:32:40 AM      0.00    104.00  38586.00      0.00  24149.00      0.00      0.00      0.00      0.00
02:32:41 AM      0.00    300.00  34611.00      0.00  45553.00      0.00      0.00      0.00      0.00
02:32:42 AM      0.00    224.00  43113.00      0.00  47063.00      0.00      0.00      0.00      0.00
02:32:43 AM      0.00   7436.00  45691.00      0.00  49098.00      0.00      0.00      0.00      0.00
02:32:44 AM      0.00   6056.00  53752.00      0.00  97015.00      0.00      0.00      0.00      0.00
02:32:45 AM      0.00    200.00  33199.00      0.00  14876.00      0.00      0.00      0.00      0.00
02:32:46 AM      0.00    428.00  51250.00      0.00  63974.00      0.00      0.00      0.00      0.00
02:32:47 AM      0.00     84.00  44495.00      0.00  45955.00      0.00      0.00      0.00      0.00
02:32:48 AM      0.00    152.00  33778.00      0.00  41770.00      0.00      0.00      0.00      0.00
02:32:49 AM      0.00    508.00  42626.00      0.00  35934.00      0.00      0.00      0.00      0.00
02:32:50 AM      0.00    140.00  43419.00      0.00  54397.00      0.00      0.00      0.00      0.00
02:32:51 AM      0.00    732.00  55246.00      0.00  60393.00      0.00      0.00      0.00      0.00
02:32:52 AM      0.00    656.00  56136.00      0.00  80803.00      0.00      0.00      0.00      0.00
02:32:53 AM      0.00    360.00  33054.00      0.00  39465.00      0.00      0.00      0.00      0.00
02:32:54 AM      0.00   2772.00  40289.00      0.00  51447.00      0.00      0.00      0.00      0.00
02:32:55 AM      0.00      0.00  32984.00      0.00  30340.00      0.00      0.00      0.00      0.00
02:32:56 AM      0.00    648.00  54031.00      0.00  63732.00      0.00      0.00      0.00      0.00
02:32:57 AM      0.00    604.00  45768.00      0.00  46706.00      0.00      0.00      0.00      0.00
02:32:58 AM      0.00   7304.00  42113.00      0.00  37935.00      0.00      0.00      0.00      0.00
02:32:59 AM      0.00   4496.00  49066.00      0.00  53972.00      0.00      0.00      0.00      0.00
02:33:00 AM      0.00   5900.00  43748.00      0.00  51760.00      0.00      0.00      0.00      0.00
02:33:01 AM      0.00   1072.00  40775.00      0.00  40789.00      0.00      0.00      0.00      0.00
02:33:02 AM      0.00    304.00  44058.00      1.00  84734.00      0.00      0.00      0.00      0.00
02:33:03 AM      0.00    232.00  36528.00      0.00  32893.00      0.00      0.00      0.00      0.00
02:33:04 AM      0.00    540.00  40542.00      0.00  50230.00      0.00      0.00      0.00      0.00
02:33:05 AM      0.00   1564.00  59988.00      0.00  60835.00      0.00      0.00      0.00      0.00
02:33:06 AM      0.00   1040.00  38361.00      0.00  51233.00      0.00      0.00      0.00      0.00
02:33:07 AM      0.00    976.00  52710.00      0.00  41489.00      0.00      0.00      0.00      0.00
02:33:08 AM      0.00    388.00  39441.00      0.00  72950.00      0.00      0.00      0.00      0.00
02:33:09 AM      0.00    164.00  33343.00      0.00  25095.00      0.00      0.00      0.00      0.00
02:33:10 AM      0.00    476.00  43472.00      0.00  65919.00      0.00      0.00      0.00      0.00
02:33:11 AM      0.00    576.00  40207.00      0.00  29395.00      0.00      0.00      0.00      0.00
02:33:12 AM      0.00  10888.00  44910.00      0.00  69364.00      0.00      0.00      0.00      0.00
02:33:13 AM      0.00  18240.00  36972.00      0.00  46647.00      0.00      0.00      0.00      0.00
02:33:14 AM      0.00    404.00  40906.00      0.00  38978.00      0.00      0.00      0.00      0.00
02:33:15 AM      0.00     92.00  49421.00      0.00  70609.00      0.00      0.00      0.00      0.00
02:33:16 AM      0.00    308.00  43402.00      0.00  57066.00      0.00      0.00      0.00      0.00
02:33:17 AM      0.00    152.00  40883.00      0.00  47953.00      0.00      0.00      0.00      0.00
02:33:18 AM      0.00   1100.00  55571.00      0.00  40287.00      0.00      0.00      0.00      0.00
02:33:19 AM      0.00   2268.00  35303.00      0.00  50303.00      0.00      0.00      0.00      0.00
02:33:20 AM      0.00    496.00  40746.00      0.00  39631.00      0.00      0.00      0.00      0.00
02:33:21 AM      0.00    176.00  50196.00      0.00  94580.00      0.00      0.00      0.00      0.00
02:33:22 AM      0.00    180.00  38054.00      0.00  17717.00      0.00      0.00      0.00      0.00
02:33:23 AM      0.00    584.00  47583.00      0.00  64619.00      0.00      0.00      0.00      0.00
02:33:24 AM      0.00     48.00  33148.00      0.00  29301.00      0.00      0.00      0.00      0.00
02:33:25 AM      0.00     84.00  34312.00      0.00  40355.00      0.00      0.00      0.00      0.00
02:33:26 AM      0.00    244.00  41176.00      0.00  41032.00      0.00      0.00      0.00      0.00
02:33:27 AM      0.00     80.00  34239.00      0.00  33033.00      0.00      0.00      0.00      0.00
02:33:28 AM      0.00    468.00  40712.00      0.00  58358.00      0.00      0.00      0.00      0.00
02:33:29 AM      0.00   8688.00  37953.00      0.00  28887.00      0.00      0.00      0.00      0.00
02:33:30 AM      0.00   5040.00  31325.00      0.00  66955.00      0.00      0.00      0.00      0.00
02:33:31 AM      0.00    376.00  59786.00      0.00  91771.00      0.00      0.00      0.00      0.00
02:33:32 AM      0.00    196.00  41389.00      0.00  40450.00      0.00      0.00      0.00      0.00
02:33:33 AM      0.00     48.00  38884.00      0.00  53990.00      0.00      0.00      0.00      0.00
02:33:34 AM      0.00    264.00  40988.00      0.00  46378.00      0.00      0.00      0.00      0.00
02:33:35 AM      0.00    576.00  43319.00      0.00  46609.00      0.00      0.00      0.00      0.00
02:33:36 AM      0.00     32.00  31926.00      0.00  35974.00      0.00      0.00      0.00      0.00
02:33:37 AM      0.00    128.00  39273.00      0.00  28929.00      0.00      0.00      0.00      0.00
02:33:38 AM      0.00    352.00  42154.00      0.00  73990.00      0.00      0.00      0.00      0.00
02:33:39 AM      0.00   1716.00  34993.00      0.00  26457.00      0.00      0.00      0.00      0.00
02:33:40 AM      0.00    440.00  57112.00      0.00  78169.00      0.00      0.00      0.00      0.00
02:33:41 AM      0.00     24.00  37933.00      0.00  45714.00      0.00      0.00      0.00      0.00
02:33:42 AM      0.00    276.00  37141.00      0.00  42608.00      0.00      0.00      0.00      0.00
02:33:43 AM      0.00    140.00  53034.00      0.00  56620.00      0.00      0.00      0.00      0.00
02:33:44 AM      0.00   7732.00  43903.00      0.00  53416.00      0.00      0.00      0.00      0.00
02:33:45 AM      0.00   1572.00  39759.00      0.00  22806.00      0.00      0.00      0.00      0.00
02:33:46 AM      0.00   4012.00  41474.00      0.00  74869.00      0.00      0.00      0.00      0.00
02:33:47 AM      0.00    916.00  62882.00      0.00  48837.00      0.00      0.00      0.00      0.00
02:33:48 AM      0.00      8.00  32398.00      0.00  39280.00      0.00      0.00      0.00      0.00
02:33:49 AM      0.00    580.00  57186.00      0.00  90761.00      0.00      0.00      0.00      0.00
02:33:50 AM      0.00   1692.00  32300.00      0.00  31187.00      0.00      0.00      0.00      0.00
02:33:51 AM      0.00     72.00  37499.00      0.00  40727.00      0.00      0.00      0.00      0.00
02:33:52 AM      0.00    492.00  49371.00      0.00  50386.00      0.00      0.00      0.00      0.00
02:33:53 AM      0.00     56.00  39581.00      0.00  30059.00      0.00      0.00      0.00      0.00
02:33:54 AM      0.00    368.00  45051.00      0.00  82137.00      0.00      0.00      0.00      0.00
02:33:55 AM      0.00    688.00  48327.00      0.00  41112.00      0.00      0.00      0.00      0.00
02:33:56 AM      0.00   1144.00  44693.00      0.00  59275.00      0.00      0.00      0.00      0.00
02:33:57 AM      0.00    244.00  38642.00      0.00  33972.00      0.00      0.00      0.00      0.00
02:33:58 AM      0.00    476.00  45485.00      0.00  57726.00      0.00      0.00      0.00      0.00
02:33:59 AM      0.00   6708.00  37080.00      0.00  33242.00      0.00      0.00      0.00      0.00
02:34:00 AM      0.00    304.00  37203.00      0.00  59383.00      0.00      0.00      0.00      0.00
02:34:01 AM      0.00    188.00  34213.00      0.00  18431.00      0.00      0.00      0.00      0.00
02:34:02 AM      0.00   4552.00  38591.00      0.00  60155.00      0.00      0.00      0.00      0.00
02:34:03 AM      0.00    292.00  51449.00      0.00  75946.00      0.00      0.00      0.00      0.00
02:34:04 AM      0.00     36.00  41024.00      0.00  51023.00      0.00      0.00      0.00      0.00
02:34:05 AM      0.00    644.00  44801.00      0.00  48429.00      0.00      0.00      0.00      0.00
02:34:06 AM      0.00   1680.00  35593.00      0.00  43667.00      0.00      0.00      0.00      0.00
02:34:07 AM      0.00     96.00  32598.00      0.00  29069.00      0.00      0.00      0.00      0.00
02:34:08 AM      0.00    524.00  46891.00      0.00  48723.00      0.00      0.00      0.00      0.00
02:34:09 AM      0.00      8.00  30448.00      0.00  29530.00      0.00      0.00      0.00      0.00
02:34:10 AM      0.00    304.00  46244.00      0.00  62564.00      0.00      0.00      0.00      0.00
02:34:11 AM      0.00   1116.00  30305.00      0.00  13750.00      0.00      0.00      0.00      0.00
02:34:12 AM      0.00    848.00  62942.00      0.00 117426.00      0.00      0.00      0.00      0.00
02:34:13 AM      0.00  12424.00  45682.00      0.00  52715.00      0.00      0.00      0.00      0.00
02:34:14 AM      0.00    300.00  40035.00      0.00  47425.00      0.00      0.00      0.00      0.00
02:34:15 AM      0.00    324.00  38073.00      0.00  39889.00      0.00      0.00      0.00      0.00
02:34:16 AM      0.00    516.00  38730.00      0.00  27547.00      0.00      0.00      0.00      0.00
02:34:17 AM      0.00    116.00  40776.00      0.00  54899.00      0.00      0.00      0.00      0.00
02:34:18 AM      0.00    552.00  43952.00      0.00  55658.00      0.00      0.00      0.00      0.00
02:34:19 AM      0.00    820.00  50026.00      0.00  38557.00      0.00      0.00      0.00      0.00
02:34:20 AM      0.00    152.00  37951.00      0.00  72929.00      0.00      0.00      0.00      0.00
02:34:21 AM      0.00    660.00  41950.00      0.00  46357.00      0.00      0.00      0.00      0.00
02:34:22 AM      0.00    168.00  49477.00      0.00  70894.00      0.00      0.00      0.00      0.00
02:34:23 AM      0.00   2260.00  42617.00      0.00  49808.00      0.00      0.00      0.00      0.00
02:34:24 AM      0.00    292.00  38166.00      0.00  49025.00      0.00      0.00      0.00      0.00
02:34:25 AM      0.00    484.00  48515.00      0.00  40891.00      0.00      0.00      0.00      0.00
02:34:26 AM      0.00     68.00  35183.00      0.00  55020.00      0.00      0.00      0.00      0.00
02:34:27 AM      0.00    348.00  41975.00      0.00  37368.00      0.00      0.00      0.00      0.00
02:34:28 AM      0.00   6656.00  42414.00      0.00  44196.00      0.00      0.00      0.00      0.00
02:34:29 AM      0.00   1548.00  39494.00      0.00  38870.00      0.00      0.00      0.00      0.00
02:34:30 AM      0.00     52.00  36862.00      0.00  66002.00      0.00      0.00      0.00      0.00
02:34:31 AM      0.00    292.00  50244.00      0.00  69392.00      0.00      0.00      0.00      0.00
02:34:32 AM      0.00    332.00  42173.00      0.00  35838.00      0.00      0.00      0.00      0.00
02:34:33 AM      0.00     68.00  38018.00      0.00  50606.00      0.00      0.00      0.00      0.00
02:34:34 AM      0.00   1808.00  39525.00      0.00  31731.00      0.00      0.00      0.00      0.00
02:34:35 AM      0.00    228.00  37782.00      0.00  56692.00      0.00      0.00      0.00      0.00
02:34:36 AM      0.00    176.00  35827.00      0.00  23637.00      0.00      0.00      0.00      0.00
02:34:37 AM      0.00    184.00  38960.00      0.00  64772.00      0.00      0.00      0.00      0.00
02:34:38 AM      0.00     76.00  41476.00      0.00  43250.00      0.00      0.00      0.00      0.00
02:34:39 AM      0.00     68.00  30169.00      0.00  39332.00      0.00      0.00      0.00      0.00
02:34:40 AM      0.00    408.00  55716.00      0.00  80352.00      0.00      0.00      0.00      0.00
02:34:41 AM      0.00     20.00  30114.00      0.00  29440.00      0.00      0.00      0.00      0.00
02:34:42 AM      0.00    556.00  42994.00      0.00  45901.00      0.00      0.00      0.00      0.00
02:34:43 AM      0.00   6732.00  49917.00      0.00  56034.00      0.00      0.00      0.00      0.00
02:34:44 AM      0.00    792.00  42602.00      0.00  42526.00      0.00      0.00      0.00      0.00
02:34:45 AM      0.00  10676.00  67461.00      0.00  91876.00      0.00      0.00      0.00      0.00
02:34:46 AM      0.00    268.00  36625.00      0.00  29334.00      0.00      0.00      0.00      0.00
02:34:47 AM      0.00    612.00  49094.00      0.00  52416.00      0.00      0.00      0.00      0.00
02:34:48 AM      0.00    112.00  35466.00      0.00  52642.00      0.00      0.00      0.00      0.00
02:34:49 AM      0.00    252.00  38117.00      0.00  38158.00      0.00      0.00      0.00      0.00
02:34:50 AM      0.00    376.00  46718.00      0.00  56514.00      0.00      0.00      0.00      0.00
02:34:51 AM      0.00     28.00  38070.00      0.00  29846.00      0.00      0.00      0.00      0.00
02:34:52 AM      0.00    496.00  52521.00      0.00 115143.00      0.00      0.00      0.00      0.00
02:34:53 AM      0.00     12.00  37194.00      0.00  29803.00      0.00      0.00      0.00      0.00
02:34:54 AM      0.00    272.00  46583.00      0.00  52588.00      0.00      0.00      0.00      0.00
02:34:55 AM      0.00   2412.00  35179.00      0.00  41662.00      0.00      0.00      0.00      0.00
02:34:56 AM      0.00    380.00  46468.00      0.00  53455.00      0.00      0.00      0.00      0.00
02:34:57 AM      0.00    108.00  39228.00      0.00  34395.00      0.00      0.00      0.00      0.00
02:34:58 AM      0.00    612.00  39358.00      0.00  59538.00      0.00      0.00      0.00      0.00
02:34:59 AM      0.00   7080.00  41352.00      0.00  27825.00      0.00      0.00      0.00      0.00
02:35:00 AM      0.00     24.00  39686.00      0.00  90159.00      0.00      0.00      0.00      0.00
02:35:01 AM      0.00    476.00  54357.00      0.00  77370.00      0.00      0.00      0.00      0.00
02:35:02 AM      0.00     84.00  44095.00      0.00  44357.00      0.00      0.00      0.00      0.00
02:35:03 AM      0.00    232.00  38155.00      0.00  44059.00      0.00      0.00      0.00      0.00
02:35:04 AM      0.00    452.00  36553.00      0.00  46886.00      0.00      0.00      0.00      0.00
02:35:05 AM      0.00    312.00  39292.00      0.00  50283.00      0.00      0.00      0.00      0.00
02:35:06 AM      0.00   2288.00  35093.00      0.00  32648.00      0.00      0.00      0.00      0.00
02:35:07 AM      0.00    108.00  42265.00      0.00  55061.00      0.00      0.00      0.00      0.00
02:35:08 AM      0.00     40.00  32413.00      0.00  17016.00      0.00      0.00      0.00      0.00
02:35:09 AM      0.00    616.00  44202.00      0.00 100132.00      0.00      0.00      0.00      0.00
02:35:10 AM      0.00    312.00  48873.00      0.00  47057.00      0.00      0.00      0.00      0.00
02:35:11 AM      0.00     43.56  35840.59      0.00  49146.53      0.00      0.00      0.00      0.00
02:35:12 AM      0.00    408.00  46352.00      0.00  52325.00      0.00      0.00      0.00      0.00
02:35:13 AM      0.00  18412.00  49215.00      0.00  66028.00      0.00      0.00      0.00      0.00
02:35:14 AM      0.00    284.00  34149.00      0.00  44402.00      0.00      0.00      0.00      0.00
02:35:15 AM      0.00    188.00  41101.00      0.00  45695.00      0.00      0.00      0.00      0.00
02:35:16 AM      0.00    540.00  44515.00      0.00  42948.00      0.00      0.00      0.00      0.00
02:35:17 AM      0.00    564.00  54975.00      0.00  81382.00      0.00      0.00      0.00      0.00
02:35:18 AM      0.00    128.00  46446.00      0.00  39459.00      0.00      0.00      0.00      0.00
02:35:19 AM      0.00   1928.00  51392.00      0.00  77572.00      0.00      0.00      0.00      0.00
02:35:20 AM      0.00    972.00  48175.00      0.00  68082.00      0.00      0.00      0.00      0.00
02:35:21 AM      0.00     24.00  36804.00      0.00  43739.00      0.00      0.00      0.00      0.00
02:35:22 AM      0.00    540.00  47562.00      0.00  35732.00      0.00      0.00      0.00      0.00
02:35:23 AM      0.00    432.00  32063.00      0.00  49580.00      0.00      0.00      0.00      0.00
02:35:24 AM      0.00     68.00  36077.00      0.00  22051.00      0.00      0.00      0.00      0.00
02:35:25 AM      0.00   1736.00  47480.00      0.00  92900.00      0.00      0.00      0.00      0.00
02:35:26 AM      0.00     88.00  37218.00      0.00  25331.00      0.00      0.00      0.00      0.00
02:35:27 AM      0.00    176.00  47970.00      0.00  44146.00      0.00      0.00      0.00      0.00
02:35:28 AM      0.00    480.00  47656.00      0.00  66059.00      0.00      0.00      0.00      0.00
02:35:29 AM      0.00   6988.00  36132.00      0.00  33186.00      0.00      0.00      0.00      0.00
02:35:30 AM      0.00   1212.00  39851.00      0.00  36310.00      0.00      0.00      0.00      0.00
02:35:31 AM      0.00    388.00  45259.00      0.00  78682.00      0.00      0.00      0.00      0.00
02:35:32 AM      0.00    296.00  40975.00      0.00  52338.00      0.00      0.00      0.00      0.00
02:35:33 AM      0.00    244.00  39156.00      0.00  30255.00      0.00      0.00      0.00      0.00
02:35:34 AM      0.00    152.00  36763.00      0.00  89628.00      0.00      0.00      0.00      0.00
02:35:35 AM      0.00    624.00  40209.00      0.00  36474.00      0.00      0.00      0.00      0.00
02:35:36 AM      0.00   1508.00  41037.00      0.00  57003.00      0.00      0.00      0.00      0.00
02:35:37 AM      0.00    636.00  52502.00      0.00  49013.00      0.00      0.00      0.00      0.00
02:35:38 AM      0.00     68.00  38750.00      0.00  49780.00      0.00      0.00      0.00      0.00
02:35:39 AM      0.00    364.00  40014.00      0.00  41168.00      0.00      0.00      0.00      0.00
02:35:40 AM      0.00    612.00  37300.00      0.00  37303.00      0.00      0.00      0.00      0.00
