# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -b 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM       tps      rtps      wtps      dtps   bread/s   bwrtn/s   bdscd/s
02:28:54 AM      8.00      0.00      8.00      0.00      0.00     88.00      0.00
02:28:55 AM     30.00      0.00     30.00      0.00      0.00    392.00      0.00
02:28:56 AM      5.00      0.00      5.00      0.00      0.00     72.00      0.00
02:28:57 AM     23.00      0.00     23.00      0.00      0.00    496.00      0.00
02:28:58 AM     54.00      0.00     54.00      0.00      0.00    976.00      0.00
02:28:59 AM    301.00      0.00    301.00      0.00      0.00   2664.00      0.00
02:29:00 AM    545.00      0.00    545.00      0.00      0.00   6560.00      0.00
02:29:01 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:29:02 AM     18.00      0.00     18.00      0.00      0.00    232.00      0.00
02:29:03 AM     62.00      0.00     62.00      0.00      0.00    888.00      0.00
02:29:04 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:29:05 AM     32.00      0.00     32.00      0.00      0.00    416.00      0.00
02:29:06 AM      8.00      0.00      8.00      0.00      0.00     88.00      0.00
02:29:07 AM    113.00      0.00    113.00      0.00      0.00   1712.00      0.00
02:29:08 AM      2.00      0.00      2.00      0.00      0.00     40.00      0.00
02:29:09 AM    397.00      0.00    397.00      0.00      0.00   3768.00      0.00
02:29:10 AM    485.00      0.00    485.00      0.00      0.00   6248.00      0.00
02:29:11 AM    192.00      0.00    192.00      0.00      0.00   2200.00      0.00
02:29:12 AM    679.00      0.00    679.00      0.00      0.00  20080.00      0.00
02:29:13 AM     48.00      0.00     48.00      0.00      0.00    664.00      0.00
02:29:14 AM     28.00      0.00     28.00      0.00      0.00    336.00      0.00
02:29:15 AM     34.00      0.00     34.00      0.00      0.00    424.00      0.00
02:29:16 AM     70.00      0.00     70.00      0.00      0.00    880.00      0.00
02:29:17 AM     36.00      0.00     36.00      0.00      0.00    392.00      0.00
02:29:18 AM    382.00      0.00    382.00      0.00      0.00   3944.00      0.00
02:29:19 AM     78.00      0.00     78.00      0.00      0.00    952.00      0.00
02:29:20 AM     87.00      0.00     87.00      0.00      0.00   1112.00      0.00
02:29:21 AM      2.00      0.00      2.00      0.00      0.00     48.00      0.00
02:29:22 AM     42.00      0.00     42.00      0.00      0.00    432.00      0.00
02:29:23 AM    936.00      0.00    936.00      0.00      0.00  11232.00      0.00
02:29:24 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:29:25 AM     56.00      0.00     56.00      0.00      0.00    712.00      0.00
02:29:26 AM      4.00      0.00      4.00      0.00      0.00     64.00      0.00
02:29:27 AM     85.00      0.00     85.00      0.00      0.00   1192.00      0.00
02:29:28 AM     29.00      0.00     29.00      0.00      0.00    272.00      0.00
02:29:29 AM     39.00      0.00     39.00      0.00      0.00    752.00      0.00
02:29:30 AM     17.00      0.00     17.00      0.00      0.00    232.00      0.00
02:29:31 AM     40.00      0.00     40.00      0.00      0.00    632.00      0.00
02:29:32 AM    102.00      0.00    102.00      0.00      0.00   1016.00      0.00
02:29:33 AM    442.00      0.00    442.00      0.00      0.00   4552.00      0.00
02:29:34 AM      9.00      0.00      9.00      0.00      0.00    112.00      0.00
02:29:35 AM     36.00      0.00     36.00      0.00      0.00    704.00      0.00
02:29:36 AM     13.00      0.00     13.00      0.00      0.00    160.00      0.00
02:29:37 AM     57.00      0.00     57.00      0.00      0.00    776.00      0.00
02:29:38 AM     52.00      0.00     52.00      0.00      0.00    432.00      0.00
02:29:39 AM    328.00      0.00    328.00      0.00      0.00   3360.00      0.00
02:29:40 AM    568.00      0.00    568.00      0.00      0.00   7096.00      0.00
02:29:41 AM     30.00      0.00     30.00      0.00      0.00    392.00      0.00
02:29:42 AM     26.00      0.00     26.00      0.00      0.00    360.00      0.00
02:29:43 AM    271.00      0.00    271.00      0.00      0.00  16368.00      0.00
02:29:44 AM    392.00      0.00    392.00      0.00      0.00   4152.00      0.00
02:29:45 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:29:46 AM     80.00      0.00     80.00      0.00      0.00   1216.00      0.00
02:29:47 AM     54.00      0.00     54.00      0.00      0.00    712.00      0.00
02:29:48 AM     76.00      0.00     76.00      0.00      0.00   1104.00      0.00
02:29:49 AM     16.00      0.00     16.00      0.00      0.00    192.00      0.00
02:29:50 AM      9.00      0.00      9.00      0.00      0.00    136.00      0.00
02:29:51 AM     35.00      0.00     35.00      0.00      0.00    424.00      0.00
02:29:52 AM     30.00      0.00     30.00      0.00      0.00    416.00      0.00
02:29:53 AM     65.00      0.00     65.00      0.00      0.00   1048.00      0.00
02:29:54 AM    383.00      0.00    383.00      0.00      0.00   3728.00      0.00
02:29:55 AM     63.00      0.00     63.00      0.00      0.00   1104.00      0.00
02:29:56 AM     15.00      0.00     15.00      0.00      0.00    192.00      0.00
02:29:57 AM     50.00      0.00     50.00      0.00      0.00    816.00      0.00
02:29:58 AM     39.00      0.00     39.00      0.00      0.00    504.00      0.00
02:29:59 AM     20.00      0.00     20.00      0.00      0.00    256.00      0.00
02:30:00 AM    304.00      0.00    304.00      0.00      0.00   2872.00      0.00
02:30:01 AM     69.00      0.00     69.00      0.00      0.00   1232.00      0.00
02:30:02 AM    213.00      0.00    213.00      0.00      0.00   3256.00      0.00
02:30:03 AM     68.00      0.00     68.00      0.00      0.00    856.00      0.00
02:30:04 AM     93.00      0.00     93.00      0.00      0.00   1608.00      0.00
02:30:05 AM      7.00      0.00      7.00      0.00      0.00     56.00      0.00
02:30:06 AM     49.00      0.00     49.00      0.00      0.00    768.00      0.00
02:30:07 AM     41.00      0.00     41.00      0.00      0.00    880.00      0.00
02:30:08 AM     98.00      0.00     98.00      0.00      0.00  13792.00      0.00
02:30:09 AM    120.00      0.00    120.00      0.00      0.00   2256.00      0.00
02:30:10 AM    764.00      0.00    764.00      0.00      0.00   9584.00      0.00
02:30:11 AM    169.00      0.00    169.00      0.00      0.00   2624.00      0.00
02:30:12 AM   2123.00      0.00   2123.00      0.00      0.00  46832.00      0.00
02:30:13 AM      2.00      0.00      2.00      0.00      0.00     40.00      0.00
02:30:14 AM     49.00      0.00     49.00      0.00      0.00    680.00      0.00
02:30:15 AM     42.00      0.00     42.00      0.00      0.00    504.00      0.00
02:30:16 AM     10.00      0.00     10.00      0.00      0.00    120.00      0.00
02:30:17 AM     75.00      0.00     75.00      0.00      0.00   1128.00      0.00
02:30:18 AM     24.00      0.00     24.00      0.00      0.00    272.00      0.00
02:30:19 AM     28.00      0.00     28.00      0.00      0.00    416.00      0.00
02:30:20 AM     60.00      0.00     60.00      0.00      0.00    784.00      0.00
02:30:21 AM     24.00      0.00     24.00      0.00      0.00    416.00      0.00
02:30:22 AM     47.00      0.00     47.00      0.00      0.00    736.00      0.00
02:30:23 AM    397.00      0.00    397.00      0.00      0.00   3808.00      0.00
02:30:24 AM     46.00      0.00     46.00      0.00      0.00    736.00      0.00
02:30:25 AM     13.00      0.00     13.00      0.00      0.00    144.00      0.00
02:30:26 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:27 AM     70.00      0.00     70.00      0.00      0.00    928.00      0.00
02:30:28 AM     13.00      0.00     13.00      0.00      0.00    104.00      0.00
02:30:29 AM      8.00      0.00      8.00      0.00      0.00    104.00      0.00
02:30:30 AM    640.00      0.00    640.00      0.00      0.00   8576.00      0.00
02:30:31 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:30:32 AM     43.00      0.00     43.00      0.00      0.00    616.00      0.00
02:30:33 AM    432.00      0.00    432.00      0.00      0.00  17048.00      0.00
02:30:34 AM     22.00      0.00     22.00      0.00      0.00    216.00      0.00
02:30:35 AM     15.00      0.00     15.00      0.00      0.00    256.00      0.00
02:30:36 AM     79.00      0.00     79.00      0.00      0.00   1000.00      0.00
02:30:37 AM     21.00      0.00     21.00      0.00      0.00    264.00      0.00
02:30:38 AM     83.00      0.00     83.00      0.00      0.00    992.00      0.00
02:30:39 AM     36.00      0.00     36.00      0.00      0.00    344.00      0.00
02:30:40 AM     12.00      0.00     12.00      0.00      0.00    144.00      0.00
02:30:41 AM    481.00      0.00    481.00      0.00      0.00   6016.00      0.00
02:30:42 AM     14.00      0.00     14.00      0.00      0.00    168.00      0.00
02:30:43 AM    396.00      0.00    396.00      0.00      0.00   4160.00      0.00
02:30:44 AM     57.00      0.00     57.00      0.00      0.00   1064.00      0.00
02:30:45 AM      4.00      0.00      4.00      0.00      0.00     64.00      0.00
02:30:46 AM     93.00      0.00     93.00      0.00      0.00   1800.00      0.00
02:30:47 AM     13.00      0.00     13.00      0.00      0.00    184.00      0.00
02:30:48 AM    115.00      0.00    115.00      0.00      0.00  14120.00      0.00
02:30:49 AM     32.00      0.00     32.00      0.00      0.00    480.00      0.00
02:30:50 AM     79.00      0.00     79.00      0.00      0.00    752.00      0.00
02:30:51 AM     32.00      0.00     32.00      0.00      0.00    456.00      0.00
02:30:52 AM     15.00      0.00     15.00      0.00      0.00    232.00      0.00
02:30:53 AM     56.00      0.00     56.00      0.00      0.00    864.00      0.00
02:30:54 AM    374.00      0.00    374.00      0.00      0.00   3680.00      0.00
02:30:55 AM     13.00      0.00     13.00      0.00      0.00    176.00      0.00
02:30:56 AM    710.00      0.00    710.00      0.00      0.00   9360.00      0.00
02:30:57 AM     19.00      0.00     19.00      0.00      0.00    288.00      0.00
02:30:58 AM     62.00      0.00     62.00      0.00      0.00   1296.00      0.00
02:30:59 AM    238.00      0.00    238.00      0.00      0.00   2112.00      0.00
02:31:00 AM     45.00      0.00     45.00      0.00      0.00    456.00      0.00
02:31:01 AM     47.00      0.00     47.00      0.00      0.00    696.00      0.00
02:31:02 AM     28.00      0.00     28.00      0.00      0.00    408.00      0.00
02:31:03 AM     20.00      0.00     20.00      0.00      0.00    256.00      0.00
02:31:04 AM    341.00      0.00    341.00      0.00      0.00  15920.00      0.00
02:31:05 AM     45.00      0.00     45.00      0.00      0.00    544.00      0.00
02:31:06 AM     51.00      0.00     51.00      0.00      0.00    776.00      0.00
02:31:07 AM     87.00      0.00     87.00      0.00      0.00   1104.00      0.00
02:31:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:31:09 AM     33.00      0.00     33.00      0.00      0.00    552.00      0.00
02:31:10 AM     75.00      0.00     75.00      0.00      0.00    952.00      0.00
02:31:11 AM    704.00      0.00    704.00      0.00      0.00   9464.00      0.00
02:31:12 AM    904.00      0.00    904.00      0.00      0.00  23208.00      0.00
02:31:13 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:31:14 AM     73.00      0.00     73.00      0.00      0.00   1072.00      0.00
02:31:15 AM      2.00      0.00      2.00      0.00      0.00     24.00      0.00
02:31:16 AM     57.00      0.00     57.00      0.00      0.00    808.00      0.00
02:31:17 AM     74.00      0.00     74.00      0.00      0.00    752.00      0.00
02:31:18 AM     11.00      0.00     11.00      0.00      0.00    120.00      0.00
02:31:19 AM     85.00      0.00     85.00      0.00      0.00   1536.00      0.00
02:31:20 AM     21.00      0.00     21.00      0.00      0.00    264.00      0.00
02:31:21 AM     50.00      0.00     50.00      0.00      0.00   1240.00      0.00
02:31:22 AM    344.00      0.00    344.00      0.00      0.00   3344.00      0.00
02:31:23 AM    118.00      0.00    118.00      0.00      0.00    992.00      0.00
02:31:24 AM     60.00      0.00     60.00      0.00      0.00    768.00      0.00
02:31:25 AM      5.00      0.00      5.00      0.00      0.00     56.00      0.00
02:31:26 AM     52.00      0.00     52.00      0.00      0.00    624.00      0.00
02:31:27 AM     80.00      0.00     80.00      0.00      0.00  13552.00      0.00
02:31:28 AM    250.00      0.00    250.00      0.00      0.00   2256.00      0.00
02:31:29 AM     49.00      0.00     49.00      0.00      0.00   1000.00      0.00
02:31:30 AM     13.00      0.00     13.00      0.00      0.00    176.00      0.00
02:31:31 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:31:32 AM     74.00      0.00     74.00      0.00      0.00    976.00      0.00
02:31:33 AM     55.00      0.00     55.00      0.00      0.00    480.00      0.00
02:31:34 AM     51.00      0.00     51.00      0.00      0.00    800.00      0.00
02:31:35 AM    278.00      0.00    278.00      0.00      0.00   2456.00      0.00
02:31:36 AM     62.00      0.00     62.00      0.00      0.00    992.00      0.00
02:31:37 AM     82.00      0.00     82.00      0.00      0.00   1032.00      0.00
02:31:38 AM    125.00      0.00    125.00      0.00      0.00  19720.00      0.00
02:31:39 AM   1013.00      0.00   1013.00      0.00      0.00  14392.00      0.00
02:31:40 AM     56.00      0.00     56.00      0.00      0.00    816.00      0.00
02:31:41 AM     97.00      0.00     97.00      0.00      0.00   9032.00      0.00
02:31:42 AM     51.00      0.00     51.00      0.00      0.00    728.00      0.00
02:31:43 AM    127.00      0.00    127.00      0.00      0.00  14208.00      0.00
02:31:44 AM     77.00      0.00     77.00      0.00      0.00   1376.00      0.00
02:31:45 AM    478.00      0.00    478.00      0.00      0.00   4768.00      0.00
02:31:46 AM     40.00      0.00     40.00      0.00      0.00    752.00      0.00
02:31:47 AM     14.00      0.00     14.00      0.00      0.00    168.00      0.00
02:31:48 AM     67.00      0.00     67.00      0.00      0.00    944.00      0.00
02:31:49 AM     34.00      0.00     34.00      0.00      0.00    416.00      0.00
02:31:50 AM    282.00      0.00    282.00      0.00      0.00   2560.00      0.00
02:31:51 AM     39.00      0.00     39.00      0.00      0.00    496.00      0.00
02:31:52 AM     19.00      0.00     19.00      0.00      0.00    368.00      0.00
02:31:53 AM     12.00      0.00     12.00      0.00      0.00    144.00      0.00
02:31:54 AM     80.00      0.00     80.00      0.00      0.00   1176.00      0.00
02:31:55 AM    656.00      0.00    656.00      0.00      0.00   8704.00      0.00
02:31:56 AM    341.00      0.00    341.00      0.00      0.00   3392.00      0.00
02:31:57 AM     14.00      0.00     14.00      0.00      0.00    184.00      0.00
02:31:58 AM    124.00      0.00    124.00      0.00      0.00  18088.00      0.00
02:31:59 AM     57.00      0.00     57.00      0.00      0.00    776.00      0.00
02:32:00 AM      8.00      0.00      8.00      0.00      0.00    120.00      0.00
02:32:01 AM    352.00      0.00    352.00      0.00      0.00   3752.00      0.00
02:32:02 AM     19.00      0.00     19.00      0.00      0.00    232.00      0.00
02:32:03 AM    113.00      0.00    113.00      0.00      0.00   1576.00      0.00
02:32:04 AM     26.00      0.00     26.00      0.00      0.00    344.00      0.00
02:32:05 AM      8.00      0.00      8.00      0.00      0.00     96.00      0.00
02:32:06 AM     54.00      0.00     54.00      0.00      0.00    800.00      0.00
02:32:07 AM    382.00      0.00    382.00      0.00      0.00   3904.00      0.00
02:32:08 AM     46.00      0.00     46.00      0.00      0.00    872.00      0.00
02:32:09 AM      6.00      0.00      6.00      0.00      0.00     88.00      0.00
02:32:10 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:32:11 AM     97.00      0.00     97.00      0.00      0.00   1072.00      0.00
02:32:12 AM   1659.00      0.00   1659.00      0.00      0.00  32888.00      0.00
02:32:13 AM     64.00      0.00     64.00      0.00      0.00   1072.00      0.00
02:32:14 AM     31.00      0.00     31.00      0.00      0.00    424.00      0.00
02:32:15 AM     57.00      0.00     57.00      0.00      0.00    704.00      0.00
02:32:16 AM      8.00      0.00      8.00      0.00      0.00     96.00      0.00
02:32:17 AM     82.00      0.00     82.00      0.00      0.00    960.00      0.00
02:32:18 AM    289.00      0.00    289.00      0.00      0.00   2688.00      0.00
02:32:19 AM     79.00      0.00     79.00      0.00      0.00   1240.00      0.00
02:32:20 AM     63.00      0.00     63.00      0.00      0.00    800.00      0.00
02:32:21 AM     30.00      0.00     30.00      0.00      0.00    384.00      0.00
02:32:22 AM     10.00      0.00     10.00      0.00      0.00    160.00      0.00
02:32:23 AM    330.00      0.00    330.00      0.00      0.00   3368.00      0.00
02:32:24 AM     17.00      0.00     17.00      0.00      0.00    192.00      0.00
02:32:25 AM      8.00      0.00      8.00      0.00      0.00    136.00      0.00
02:32:26 AM     60.00      0.00     60.00      0.00      0.00    848.00      0.00
02:32:27 AM     16.00      0.00     16.00      0.00      0.00    208.00      0.00
02:32:28 AM    340.00      0.00    340.00      0.00      0.00  16008.00      0.00
02:32:29 AM    603.00      0.00    603.00      0.00      0.00   7680.00      0.00
02:32:30 AM     81.00      0.00     81.00      0.00      0.00   1264.00      0.00
02:32:31 AM     36.00      0.00     36.00      0.00      0.00    536.00      0.00
02:32:32 AM     65.00      0.00     65.00      0.00      0.00   1048.00      0.00
02:32:33 AM    381.00      0.00    381.00      0.00      0.00   4224.00      0.00
02:32:34 AM      6.00      0.00      6.00      0.00      0.00     64.00      0.00
02:32:35 AM    104.00      0.00    104.00      0.00      0.00   1272.00      0.00
02:32:36 AM      5.00      0.00      5.00      0.00      0.00     48.00      0.00
02:32:37 AM     18.00      0.00     18.00      0.00      0.00    232.00      0.00
02:32:38 AM    260.00      0.00    260.00      0.00      0.00   2448.00      0.00
02:32:39 AM     60.00      0.00     60.00      0.00      0.00    960.00      0.00
02:32:40 AM     15.00      0.00     15.00      0.00      0.00    208.00      0.00
02:32:41 AM     39.00      0.00     39.00      0.00      0.00    600.00      0.00
02:32:42 AM     38.00      0.00     38.00      0.00      0.00    448.00      0.00
02:32:43 AM    131.00      0.00    131.00      0.00      0.00  14872.00      0.00
02:32:44 AM    999.00      0.00    999.00      0.00      0.00  12112.00      0.00
02:32:45 AM     48.00      0.00     48.00      0.00      0.00    400.00      0.00
02:32:46 AM     71.00      0.00     71.00      0.00      0.00    856.00      0.00
02:32:47 AM     12.00      0.00     12.00      0.00      0.00    168.00      0.00
02:32:48 AM     31.00      0.00     31.00      0.00      0.00    304.00      0.00
02:32:49 AM     54.00      0.00     54.00      0.00      0.00   1016.00      0.00
02:32:50 AM     22.00      0.00     22.00      0.00      0.00    280.00      0.00
02:32:51 AM    121.00      0.00    121.00      0.00      0.00   1464.00      0.00
02:32:52 AM     81.00      0.00     81.00      0.00      0.00   1312.00      0.00
02:32:53 AM     60.00      0.00     60.00      0.00      0.00    720.00      0.00
02:32:54 AM    483.00      0.00    483.00      0.00      0.00   5544.00      0.00
02:32:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:32:56 AM    104.00      0.00    104.00      0.00      0.00   1296.00      0.00
02:32:57 AM     79.00      0.00     79.00      0.00      0.00   1208.00      0.00
02:32:58 AM    143.00      0.00    143.00      0.00      0.00  14608.00      0.00
02:32:59 AM    728.00      0.00    728.00      0.00      0.00   9112.00      0.00
02:33:00 AM    848.00      0.00    848.00      0.00      0.00  11680.00      0.00
02:33:01 AM    171.00      0.00    171.00      0.00      0.00   2144.00      0.00
02:33:02 AM     44.00      0.00     44.00      0.00      0.00    608.00      0.00
02:33:03 AM     31.00      0.00     31.00      0.00      0.00    464.00      0.00
02:33:04 AM     72.00      0.00     72.00      0.00      0.00   1080.00      0.00
02:33:05 AM    218.00      0.00    218.00      0.00      0.00   3128.00      0.00
02:33:06 AM    156.00      0.00    156.00      0.00      0.00   2080.00      0.00
02:33:07 AM    140.00      0.00    140.00      0.00      0.00   1952.00      0.00
02:33:08 AM     43.00      0.00     43.00      0.00      0.00    776.00      0.00
02:33:09 AM     13.00      0.00     13.00      0.00      0.00    328.00      0.00
02:33:10 AM     69.00      0.00     69.00      0.00      0.00    952.00      0.00
02:33:11 AM    100.00      0.00    100.00      0.00      0.00   1152.00      0.00
02:33:12 AM    341.00      0.00    341.00      0.00      0.00  22072.00      0.00
02:33:13 AM   1573.00      0.00   1573.00      0.00      0.00  36184.00      0.00
02:33:14 AM     66.00      0.00     66.00      0.00      0.00    808.00      0.00
02:33:15 AM     14.00      0.00     14.00      0.00      0.00    184.00      0.00
02:33:16 AM     45.00      0.00     45.00      0.00      0.00    616.00      0.00
02:33:17 AM     25.00      0.00     25.00      0.00      0.00    304.00      0.00
02:33:18 AM    131.00      0.00    131.00      0.00      0.00   2200.00      0.00
02:33:19 AM    422.00      0.00    422.00      0.00      0.00   4568.00      0.00
02:33:20 AM     74.00      0.00     74.00      0.00      0.00    960.00      0.00
02:33:21 AM     26.00      0.00     26.00      0.00      0.00    352.00      0.00
02:33:22 AM     21.00      0.00     21.00      0.00      0.00    360.00      0.00
02:33:23 AM     98.00      0.00     98.00      0.00      0.00   1168.00      0.00
02:33:24 AM      7.00      0.00      7.00      0.00      0.00     96.00      0.00
02:33:25 AM     13.00      0.00     13.00      0.00      0.00    168.00      0.00
02:33:26 AM     32.00      0.00     32.00      0.00      0.00    488.00      0.00
02:33:27 AM     12.00      0.00     12.00      0.00      0.00    160.00      0.00
02:33:28 AM     62.00      0.00     62.00      0.00      0.00    936.00      0.00
02:33:29 AM    478.00      0.00    478.00      0.00      0.00  17376.00      0.00
02:33:30 AM    736.00      0.00    736.00      0.00      0.00  10080.00      0.00
02:33:31 AM     40.00      0.00     40.00      0.00      0.00    752.00      0.00
02:33:32 AM     24.00      0.00     24.00      0.00      0.00    392.00      0.00
02:33:33 AM      8.00      0.00      8.00      0.00      0.00     96.00      0.00
02:33:34 AM     40.00      0.00     40.00      0.00      0.00    528.00      0.00
02:33:35 AM     75.00      0.00     75.00      0.00      0.00   1152.00      0.00
02:33:36 AM      5.94      0.00      5.94      0.00      0.00     63.37      0.00
02:33:37 AM     21.00      0.00     21.00      0.00      0.00    256.00      0.00
02:33:38 AM     45.00      0.00     45.00      0.00      0.00    704.00      0.00
02:33:39 AM    369.00      0.00    369.00      0.00      0.00   3432.00      0.00
02:33:40 AM     58.00      0.00     58.00      0.00      0.00    880.00      0.00
02:33:41 AM      5.00      0.00      5.00      0.00      0.00     56.00      0.00
02:33:42 AM     36.00      0.00     36.00      0.00      0.00    544.00      0.00
02:33:43 AM     22.00      0.00     22.00      0.00      0.00    280.00      0.00
02:33:44 AM    184.00      0.00    184.00      0.00      0.00  15464.00      0.00
02:33:45 AM    350.00      0.00    350.00      0.00      0.00   3144.00      0.00
02:33:46 AM    613.00      0.00    613.00      0.00      0.00   8048.00      0.00
02:33:47 AM    122.00      0.00    122.00      0.00      0.00   1808.00      0.00
02:33:48 AM      2.00      0.00      2.00      0.00      0.00     16.00      0.00
02:33:49 AM     66.00      0.00     66.00      0.00      0.00   1160.00      0.00
02:33:50 AM    339.00      0.00    339.00      0.00      0.00   3384.00      0.00
02:33:51 AM     12.00      0.00     12.00      0.00      0.00    144.00      0.00
02:33:52 AM     72.00      0.00     72.00      0.00      0.00    984.00      0.00
02:33:53 AM      9.00      0.00      9.00      0.00      0.00    112.00      0.00
02:33:54 AM     53.00      0.00     53.00      0.00      0.00    736.00      0.00
02:33:55 AM    110.00      0.00    110.00      0.00      0.00   1376.00      0.00
02:33:56 AM    244.00      0.00    244.00      0.00      0.00   2288.00      0.00
02:33:57 AM     42.00      0.00     42.00      0.00      0.00    488.00      0.00
02:33:58 AM     62.00      0.00     62.00      0.00      0.00    952.00      0.00
02:33:59 AM     71.00      0.00     71.00      0.00      0.00  13416.00      0.00
02:34:00 AM     57.00      0.00     57.00      0.00      0.00    608.00      0.00
02:34:01 AM     21.00      0.00     21.00      0.00      0.00    376.00      0.00
02:34:02 AM    678.00      0.00    678.00      0.00      0.00   9104.00      0.00
02:34:03 AM     43.00      0.00     43.00      0.00      0.00    584.00      0.00
02:34:04 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:34:05 AM     91.00      0.00     91.00      0.00      0.00   1288.00      0.00
02:34:06 AM    361.00      0.00    361.00      0.00      0.00   3360.00      0.00
02:34:07 AM     14.00      0.00     14.00      0.00      0.00    192.00      0.00
02:34:08 AM     62.00      0.00     62.00      0.00      0.00   1048.00      0.00
02:34:09 AM      1.00      0.00      1.00      0.00      0.00     16.00      0.00
02:34:10 AM     47.00      0.00     47.00      0.00      0.00    608.00      0.00
02:34:11 AM    250.00      0.00    250.00      0.00      0.00   2232.00      0.00
02:34:12 AM    169.00      0.00    169.00      0.00      0.00   1736.00      0.00
02:34:13 AM   1036.00      0.00   1036.00      0.00      0.00  24808.00      0.00
02:34:14 AM     59.00      0.00     59.00      0.00      0.00    664.00      0.00
02:34:15 AM     44.00      0.00     44.00      0.00      0.00    584.00      0.00
02:34:16 AM     67.00      0.00     67.00      0.00      0.00   1032.00      0.00
02:34:17 AM     18.00      0.00     18.00      0.00      0.00    232.00      0.00
02:34:18 AM     98.00      0.00     98.00      0.00      0.00   1128.00      0.00
02:34:19 AM    120.00      0.00    120.00      0.00      0.00   1616.00      0.00
02:34:20 AM     26.00      0.00     26.00      0.00      0.00    304.00      0.00
02:34:21 AM     71.00      0.00     71.00      0.00      0.00   1320.00      0.00
02:34:22 AM     26.00      0.00     26.00      0.00      0.00    336.00      0.00
02:34:23 AM    441.00      0.00    441.00      0.00      0.00   4520.00      0.00
02:34:24 AM     52.00      0.00     52.00      0.00      0.00    584.00      0.00
02:34:25 AM     77.00      0.00     77.00      0.00      0.00    968.00      0.00
02:34:26 AM     10.00      0.00     10.00      0.00      0.00    136.00      0.00
02:34:27 AM     47.00      0.00     47.00      0.00      0.00    696.00      0.00
02:34:28 AM     63.00      0.00     63.00      0.00      0.00  13312.00      0.00
02:34:29 AM    288.00      0.00    288.00      0.00      0.00   3096.00      0.00
02:34:30 AM      6.00      0.00      6.00      0.00      0.00    104.00      0.00
02:34:31 AM     28.00      0.00     28.00      0.00      0.00    584.00      0.00
02:34:32 AM     48.00      0.00     48.00      0.00      0.00    664.00      0.00
02:34:33 AM     10.00      0.00     10.00      0.00      0.00    136.00      0.00
02:34:34 AM    371.00      0.00    371.00      0.00      0.00   3616.00      0.00
02:34:35 AM     39.00      0.00     39.00      0.00      0.00    456.00      0.00
02:34:36 AM     28.00      0.00     28.00      0.00      0.00    352.00      0.00
02:34:37 AM     22.00      0.00     22.00      0.00      0.00    368.00      0.00
02:34:38 AM     11.00      0.00     11.00      0.00      0.00    152.00      0.00
02:34:39 AM     16.00      0.00     16.00      0.00      0.00    136.00      0.00
02:34:40 AM     60.00      0.00     60.00      0.00      0.00    816.00      0.00
02:34:41 AM      4.00      0.00      4.00      0.00      0.00     40.00      0.00
02:34:42 AM     70.00      0.00     70.00      0.00      0.00   1112.00      0.00
02:34:43 AM     71.00      0.00     71.00      0.00      0.00  13464.00      0.00
02:34:44 AM     85.00      0.00     85.00      0.00      0.00   1584.00      0.00
02:34:45 AM   1541.00      0.00   1541.00      0.00      0.00  21352.00      0.00
02:34:46 AM     18.00      0.00     18.00      0.00      0.00    536.00      0.00
02:34:47 AM     75.00      0.00     75.00      0.00      0.00   1224.00      0.00
02:34:48 AM     24.00      0.00     24.00      0.00      0.00    224.00      0.00
02:34:49 AM     38.00      0.00     38.00      0.00      0.00    504.00      0.00
02:34:50 AM     51.00      0.00     51.00      0.00      0.00    752.00      0.00
02:34:51 AM      3.00      0.00      3.00      0.00      0.00     56.00      0.00
02:34:52 AM     55.00      0.00     55.00      0.00      0.00    992.00      0.00
02:34:53 AM      2.00      0.00      2.00      0.00      0.00     24.00      0.00
02:34:54 AM     48.00      0.00     48.00      0.00      0.00    544.00      0.00
02:34:55 AM    468.00      0.00    468.00      0.00      0.00   4824.00      0.00
02:34:56 AM     50.00      0.00     50.00      0.00      0.00    760.00      0.00
02:34:57 AM     17.00      0.00     17.00      0.00      0.00    216.00      0.00
02:34:58 AM     78.00      0.00     78.00      0.00      0.00   1224.00      0.00
02:34:59 AM    114.00      0.00    114.00      0.00      0.00  14160.00      0.00
02:35:00 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:35:01 AM     67.00      0.00     67.00      0.00      0.00    952.00      0.00
02:35:02 AM     14.00      0.00     14.00      0.00      0.00    168.00      0.00
02:35:03 AM     31.00      0.00     31.00      0.00      0.00    464.00      0.00
